Pais;Codigo;Periodo;Muertes Totales;Combustibles Solidos;Particulas;Ozono
Switzerland;CHE;2016;11,980,382,637,095,600;2,000,679,032,839,550;10,273,577,037,183,300;1,765,144,837,350,300
Switzerland;CHE;2017;11,705,171,652,358,900;18,824,793,503,993,400;1,003,948,848,728,250;17,294,882,607,249,200
Syria;SYR;1990;910,574,374,958,056;13,209,079,545,565,600;8,725,870,965,971,310;34,619,297,565,030,600
Syria;SYR;1991;9,254,241,049,796,780;11,832,881,434,182,100;8,881,521,515,905,490;35,567,637,784,421,300
Syria;SYR;1992;9,458,562,575,889,510;1,048,275,901,093,740;9,090,465,411,819,300;367,947,254,938,471
Syria;SYR;1993;9,226,206,385,648,890;9,113,312,495,378,180;8,873,375,100,204,000;36,528,892,312,151,800
Syria;SYR;1994;9,187,498,130,935,770;8,838,812,357,058,010;8,831,773,232,276,880;37,241,843,845,733,800
Syria;SYR;1995;9,049,040,822,485,450;8,796,343,920,696,080;8,691,667,511,351,360;3,742,666,430,471,880
Syria;SYR;1996;8,975,123,550,245,090;8,416,911,866,297,810;8,620,665,414,314,330;37,577,568,866,083,200
Syria;SYR;1997;8,909,077,108,654,200;8,201,411,421,445,550;8,553,922,793,865,800;37,938,073,065,625,400
Syria;SYR;1998;8,685,818,730,381,110;7,971,335,192,409,690;83,361,820,562,589;37,412,228,484,799,700
Syria;SYR;1999;8,313,131,807,584,210;7,691,355,286,106,770;7,974,229,482,067,530;36,208,300,169,205,800
Syria;SYR;2000;800,561,688,428,224;7,333,988,562,346,750;7,678,766,279,137,160;3,491,803,097,837,360
Syria;SYR;2001;7,652,641,585,277,000;6,650,271,856,399,770;734,430,321,285,902;3,330,892,181,604,600
Syria;SYR;2002;7,491,953,267,868,660;622,157,034,320,694;7,192,023,861,362,250;32,712,972,888,761,900
Syria;SYR;2003;707,762,863,163,804;5,653,164,113,830,090;6,799,786,132,237,150;30,414,438,394,764,900
Syria;SYR;2004;6,931,603,065,429,610;5,178,211,186,356,730;6,664,571,471,556,870;2,953,336,276,068,130
Syria;SYR;2005;6,762,596,438,837,770;4,728,075,044,967,650;650,057,156,615,109;294,152,689,161,767
Syria;SYR;2006;6,597,220,399,076,950;4,137,733,699,419,740;6,346,103,193,646,870;28,784,082,024,605,900
Syria;SYR;2007;6,608,883,901,465,470;3,640,983,377,766,310;6,362,064,689,310,360;28,930,830,803,484,100
Syria;SYR;2008;6,725,053,023,001,840;32,174,193,384,530,500;647,716,021,881,485;2,971,746,399,391,530
Syria;SYR;2009;668,813,382,832,123;2,793,320,492,721,530;6,442,253,066,277,540;30,075,713,561,954,500
Syria;SYR;2010;6,604,856,374,620,730;2,425,867,921,839,250;637,209,424,633,028;288,065,819,367,615
Syria;SYR;2011;6,480,532,414,231,560;21,296,787,887,362,200;6,250,118,263,823,600;28,745,480,945,734,800
Syria;SYR;2012;6,425,945,040,740,070;18,309,532,228,583,000;62,000,391,011,763,300;28,502,932,962,945,300
Syria;SYR;2013;6,462,291,065,691,120;16,153,470,865,827,800;6,239,009,447,523,230;28,511,900,723,941,000
Syria;SYR;2014;6,451,677,691,356,170;141,792,447,293,202;6,229,887,696,293,560;2,857,928,152,833,000
Syria;SYR;2015;6,514,243,341,579,170;11,997,323,159,389,400;62,968,819,499,372,800;2,847,088,614,851,870
Syria;SYR;2016;648,413,130,518,774;10,277,748,086,927,000;6,266,722,107,110,200;28,664,013,549,954,300
Syria;SYR;2017;6,422,641,351,172,670;8,820,461,816,190,870;62,061,240,742,088;2,874,932,139,301,010
Taiwan;TWN;1990;5,645,287,263,862,940;2,039,463,562,495,560;31,842,053,853,475,600;5,804,797,248,471,310
Taiwan;TWN;1991;5,449,814,992,291,360;18,359,941,717,934,700;31,988,938,010,759,100;5,686,572,195,283,050
Taiwan;TWN;1992;53,099,694,253,316,100;16,694,078,832,588,000;3,228,323,437,266,950;5,625,705,536,037,600
Taiwan;TWN;1993;5,216,109,736,077,730;15,159,918,278,651,700;32,869,995,273,095,800;5,612,494,418,573,350
Taiwan;TWN;1994;51,609,318,751,880,000;13,893,922,121,386,600;3,351,606,210,038,690;56,820,608,478,782,300
Taiwan;TWN;1995;5,124,447,832,374,090;12,760,075,174,578,000;3,421,380,959,410,480;5,757,575,434,103,840
Taiwan;TWN;1996;5,097,863,165,465,380;11,637,958,010,661,600;3,505,290,112,534,150;576,997,942,275,207
Taiwan;TWN;1997;4,944,299,277,211,100;10,052,436,396,011,200;3,515,087,860,689,900;5,697,615,461,251,520
Taiwan;TWN;1998;4,853,096,526,657,480;8,764,767,154,685,730;3,554,575,849,038,720;5,666,024,275,938,590
Taiwan;TWN;1999;47,076,839,320,698,000;7,821,733,829,918,660;35,130,820,014,676,500;5,534,987,049,478,040
Taiwan;TWN;2000;46,017,479,521,681,800;6,915,807,852,929,690;3,507,233,717,918,660;5,399,410,547,317,870
Taiwan;TWN;2001;4,514,497,702,128,340;6,130,120,215,435,160;3,508,422,621,724,510;52,653,789,286,956,400
Taiwan;TWN;2002;43,561,339,398,726,500;5,346,727,919,482,840;3,446,526,864,117,150;5,020,667,427,693,190
Taiwan;TWN;2003;4,318,338,416,693,420;4,893,034,792,526,860;3,463,621,525,420,810;4,891,482,622,676,480
Taiwan;TWN;2004;4,288,976,236,685,020;4,487,397,504,504,960;3,481,542,111,449,750;4,798,979,507,629,410
Taiwan;TWN;2005;42,615,522,766,810,800;4,124,481,001,482,120;34,992,683,780,046,600;4,675,790,638,302,410
Taiwan;TWN;2006;40,619,358,288,105,400;3,610,282,366,594,620;3,373,782,364,623,550;4,370,898,132,393,480
Taiwan;TWN;2007;3,983,791,685,005,020;3,248,454,169,907,080;33,418,031,579,580,800;4,235,228,542,608,290
Taiwan;TWN;2008;3,942,873,566,030,240;3,065,573,116,217,620;3,322,928,243,406,680;4,183,386,018,368,840
Taiwan;TWN;2009;3,808,091,943,708,490;27,231,550,595,830,000;3,234,296,724,419,980;402,028,109,512,182
Taiwan;TWN;2010;3,732,964,446,270,390;24,703,039,421,120,700;31,881,162,963,548,100;3,966,505,192,967,800
Taiwan;TWN;2011;3,839,405,007,918,940;22,835,178,227,106,200;3,304,047,746,533,230;4,096,745,688,658,760
Taiwan;TWN;2012;36,158,153,864,257,200;2,183,685,698,287,820;3,097,240,082,242,480;39,570,252,857,177,700
Taiwan;TWN;2013;3,514,424,958,079,030;19,303,080,396,266,600;30,300,195,681,732,200;38,427,629,693,241,300
Taiwan;TWN;2014;3,458,562,917,581,150;18,513,566,290,792,900;29,795,963,079,084,600;3,841,991,398,935,370
Taiwan;TWN;2015;3,333,393,615,747,200;17,285,849,212,710,900;2,873,069,846,528,260;3,744,141,209,900,550
Taiwan;TWN;2016;3,279,977,620,851,460;16,998,042,689,181,800;2,817,916,452,042,050;37,650,180,472,911,700
Taiwan;TWN;2017;3,274,411,355,504,210;15,837,054,918,517,700;28,216,119,166,410,600;3,791,293,467,412,270
Tajikistan;TJK;1990;12,906,990,899,970,800;7,908,119,113,220,240;468,026,425,772,391;5,237,986,043,457,550
Tajikistan;TJK;1991;13,123,128,708,470,500;7,856,801,065,256,010;49,407,486,137,164,900;53,325,816,001,463,100
Tajikistan;TJK;1992;1,365,936,823,030,810;805,038,298,067,003;5,270,079,725,009,450;55,335,274,874,477,300
Tajikistan;TJK;1993;1,385,575,888,810,050;8,100,994,983,768,140;5,418,163,165,381,250;548,164,409,938,858
Tajikistan;TJK;1994;14,666,274,759,724,900;8,547,675,307,526,410;5,769,750,584,579,660;56,658,591,446,252,800
Tajikistan;TJK;1995;1,449,013,388,191,550;8,498,936,692,424,670;5,658,706,805,394,600;5,387,176,470,988,100
Tajikistan;TJK;1996;14,169,325,448,058,900;8,333,451,577,135,430;5,523,684,425,418,250;5,075,248,972,651,970
Tajikistan;TJK;1997;13,447,629,223,306,200;7,916,261,714,121,800;5,247,761,635,344,200;4,614,671,189,037,210
Tajikistan;TJK;1998;1,284,945,884,612,480;7,582,452,051,094,090;5,000,334,818,658,370;4,339,220,384,991,180
Tajikistan;TJK;1999;12,372,378,439,706,300;734,495,288,895,427;4,773,624,233,126,480;4,126,808,785,512,980
Tajikistan;TJK;2000;11,962,277,739,674,100;708,808,039,612,643;46,276,769,720,355,200;39,884,687,757,523,900
Tajikistan;TJK;2001;11,695,070,450,021,400;6,816,190,560,760,220;4,635,737,626,593,830;39,205,444,035,049,400
Tajikistan;TJK;2002;11,403,153,134,801,500;6,523,979,093,769,540;4,638,627,105,334,830;38,563,496,791,240,600
Tajikistan;TJK;2003;11,087,401,222,157,500;6,175,867,297,019,120;46,723,021,019,915,100;38,025,080,278,603,400
Tajikistan;TJK;2004;10,813,128,464,930,400;587,642,286,911,662;4,699,441,196,811,970;37,358,048,216,274,200
Tajikistan;TJK;2005;10,801,302,119,885,900;5,786,545,925,363,250;4,774,743,340,527,780;37,507,980,710,273,900
Tajikistan;TJK;2006;10,636,426,450,985,400;5,454,214,777,236,600;4,944,135,705,630,540;37,021,097,227,428,600
Tajikistan;TJK;2007;10,532,736,278,008,700;5,185,106,468,547,730;5,110,393,452,205,900;36,689,695,654,063,300
Tajikistan;TJK;2008;10,391,173,749,019,300;4,971,086,720,644,430;5,186,474,651,987,650;35,981,107,562,110,800
Tajikistan;TJK;2009;10,205,103,429,266,500;47,417,983,135,086,900;5,234,747,592,090,350;35,035,071,895,378,200
Tajikistan;TJK;2010;10,046,224,732,668,300;45,361,929,225,953,200;5,286,429,188,806,490;34,076,541,387,767,100
Tajikistan;TJK;2011;10,101,376,254,595,700;4,262,809,468,863,370;562,200,034,094,893;33,157,094,664,298,200
Tajikistan;TJK;2012;973,802,105,595,311;4,252,651,482,847,530;5,272,335,738,526,950;3,210,057,039,443,640
Tajikistan;TJK;2013;9,645,690,102,604,170;4,104,838,664,058,330;53,353,999,799,231,700;3,095,096,884,066,400
Tajikistan;TJK;2014;9,520,748,973,095,240;41,303,281,464,576,800;5,188,148,350,682,180;3,025,514,521,011,200
Tajikistan;TJK;2015;9,599,474,021,880,100;403,376,263,420,618;5,366,164,512,101,580;2,984,808,396,387,160
Tajikistan;TJK;2016;9,442,678,374,640,040;4,127,034,280,635,160;5,118,729,444,626,260;2,910,269,397,689,170
Tajikistan;TJK;2017;9,429,643,742,673,280;399,534,653,545,976;5,236,181,317,736,280;2,944,508,889,645,770
Tanzania;TZA;1990;15,566,543,626,141;13,791,179,698,492,500;17,005,806,050,304,300;1,428,452,571,168,310
Tanzania;TZA;1991;15,304,099,655,896,800;1,352,781,602,667,770;17,015,078,085,176,700;1,420,478,146,144,420
Tanzania;TZA;1992;1,524,589,574,260,930;1,348,722,570,823,900;1,683,690,900,627,980;14,249,706,126,276,900
Tanzania;TZA;1993;15,089,563,257,608,500;1,330,086,687,728,400;17,129,329,366,079,700;14,294,919,882,462,600
Tanzania;TZA;1994;15,022,462,118,720,600;13,246,721,750,430,400;1,699,351,190,744,110;1,438,546,576,370,170
Tanzania;TZA;1995;14,815,316,612,800,000;13,055,804,773,780,200;16,828,329,018,001,900;14,408,968,377,297,400
Tanzania;TZA;1996;14,596,699,962,009,100;12,828,418,585,947,100;16,919,326,910,226,200;14,283,551,881,715,200
Tanzania;TZA;1997;14,388,191,444,581,300;12,612,531,892,165,700;16,996,027,645,951,800;14,200,224,560,300,400
Tanzania;TZA;1998;14,158,893,414,874,600;12,383,130,596,165,600;170,008,131,570,161;14,094,856,099,889,000
Tanzania;TZA;1999;13,738,912,906,202,200;1,199,751,615,434,070;16,659,059,405,314,000;1,403,193,992,491,760
Tanzania;TZA;2000;1,316,884,044,296,040;11,463,890,119,991,800;16,300,246,180,176,000;13,839,550,002,535,800
Tanzania;TZA;2001;12,645,545,306,710,100;1,096,820,831,800,940;16,036,596,756,321,400;13,581,917,117,231,200
Tanzania;TZA;2002;12,275,327,463,956,800;10,615,102,192,420,800;158,785,922,735,494;133,228,868,401,486
Tanzania;TZA;2003;12,039,501,091,558,100;10,386,103,549,313,500;15,815,333,193,491,400;13,192,340,116,116,500
Tanzania;TZA;2004;11,730,930,217,043,300;10,077,645,896,069,700;15,816,343,858,434,200;13,081,741,981,465,300
Tanzania;TZA;2005;11,411,687,887,537,400;977,811,035,618,131;15,620,840,337,948,800;13,010,260,662,939,600
Tanzania;TZA;2006;1,125,699,461,653,670;9,634,885,052,492,410;15,507,755,716,599,800;12,987,826,327,889,100
Tanzania;TZA;2007;11,075,736,376,087,500;942,511,841,075,603;15,783,782,151,505,000;13,042,901,436,641,800
Tanzania;TZA;2008;10,901,341,869,946,200;9,266,105,013,928,290;15,626,449,192,432,300;13,085,434,920,100,400
Tanzania;TZA;2009;10,711,960,181,869,300;90,784,938,654,722;15,601,759,286,727,600;13,134,044,153,541,000
Tanzania;TZA;2010;1,052,327,347,018,550;8,920,418,947,642,710;15,290,140,747,242,900;13,196,782,924,718,600
Tanzania;TZA;2011;10,326,772,467,650,700;870,562,936,384,672;154,632,995,916,839;13,304,388,281,997,300
Tanzania;TZA;2012;10,294,196,477,263,100;8,589,921,294,778,540;1,627,602,119,499,880;13,586,986,565,889,000
Tanzania;TZA;2013;10,170,376,000,237,100;8,477,058,496,465,330;1,614,444,918,993,620;13,905,141,892,553,400
Tanzania;TZA;2014;9,994,188,394,267,520;8,296,951,429,228,360;1,616,236,264,825,060;1,418,381,159,589,580
Tanzania;TZA;2015;9,914,784,636,393,080;8,221,167,854,933,480;1,610,476,342,372,280;14,497,454,632,165,600
Tanzania;TZA;2016;9,766,813,763,170,950;8,028,697,316,883,990;1,652,375,382,505,830;14,836,916,524,247,300
Tanzania;TZA;2017;9,653,732,288,410,460;787,673,045,581,629;16,891,037,406,360,700;15,164,074,604,447,600
Thailand;THA;1990;8,086,726,022,029,350;5,417,449,948,740,380;25,013,084,334,029,300;2,598,857,748,994,640
Thailand;THA;1991;7,959,186,026,550,000;51,866,505,146,810,000;26,023,738,343,882,200;2,611,334,689,622,150
Thailand;THA;1992;785,098,811,604,248;5,000,329,093,804,900;26,781,423,316,613,300;26,304,706,178,079,400
Thailand;THA;1993;7,780,043,095,608,890;483,143,434,984,436;2,772,972,347,603,030;26,592,078,348,980,200
Thailand;THA;1994;7,491,351,228,528,130;45,358,893,820,563,000;27,835,713,694,595,400;25,846,841,510,340,500
Thailand;THA;1995;7,220,385,492,574,570;42,502,574,384,274,100;28,010,839,812,131,900;25,227,000,176,926,900
Thailand;THA;1996;7,081,261,319,879,680;4,033,500,897,620,730;2,878,706,074,614,300;25,061,967,691,204,700
Thailand;THA;1997;648,268,710,213,031;36,039,733,792,887,600;27,204,609,591,863,700;23,339,661,035,299,500
Thailand;THA;1998;61,251,200,324,368,200;33,082,560,762,593,000;26,639,242,296,629,700;2,242,512,973,217,040
Thailand;THA;1999;6,121,732,729,390,350;3,219,490,213,128,800;27,504,103,768,221,800;22,115,253,709,263,800
Thailand;THA;2000;58,425,620,756,117,000;29,733,958,870,662,400;2,725,260,745,486,060;2,080,500,912,904,020
Thailand;THA;2001;5,409,108,286,716,420;2,619,168,433,986,550;26,582,081,117,805,800;18,929,619,971,427,400
Thailand;THA;2002;5,300,031,338,438,990;24,613,152,966,090,200;2,711,810,803,569,370;18,158,657,805,138,400
Thailand;THA;2003;5,063,928,935,671,120;22,555,078,468,590,800;2,688,055,136,173,840;1,715,763,296,277,230
Thailand;THA;2004;4,902,629,897,482,350;2,085,282,586,502,960;27,016,379,070,449,400;16,418,152,122,638,000
Thailand;THA;2005;47,500,741,869,592,400;19,473,506,049,238,600;26,910,135,251,482,600;15,778,839,021,438,500
Thailand;THA;2006;4,601,621,942,485,540;17,874,451,807,417,200;2,708,649,769,225,500;14,854,580,547,223,600
Thailand;THA;2007;4,463,810,843,911,910;16,469,249,399,948,300;27,173,046,425,911,600;13,968,352,350,639,700
Thailand;THA;2008;4,315,141,795,015,130;15,011,132,288,520,400;2,720,115,500,176,660;13,118,128,279,522,100
Thailand;THA;2009;4,106,128,264,131,180;13,623,978,325,686,900;26,563,079,575,040,200;12,164,077,179,123,300
Thailand;THA;2010;4,050,649,645,711,820;12,725,928,678,910,900;2,693,233,416,489,110;1,174,124,184,700,890
Thailand;THA;2011;39,294,461,360,096,800;11,451,990,637,419,700;27,034,837,548,410,000;11,137,516,340,223,900
Thailand;THA;2012;3,766,813,809,005,540;1,016,950,321,199,560;26,748,493,528,861,200;10,307,651,010,678,700
Thailand;THA;2013;359,099,436,809,073;9,065,323,479,837,260;2,615,342,835,278,370;9,456,625,193,949,020
Thailand;THA;2014;3,465,111,051,117,610;8,408,271,972,046,040;25,576,971,967,587,100;9,011,141,465,577,430
Thailand;THA;2015;3,332,841,118,605,350;7,824,727,870,429,070;24,864,867,053,496,500;8,558,743,382,497,740
Thailand;THA;2016;33,060,405,561,149,100;7,307,369,917,252,390;2,510,817,067,890,530;8,577,510,043,915,670
Thailand;THA;2017;3,281,342,263,200,950;6,704,581,833,154,350;254,478,311,139,682;8,775,768,102,505,840
Timor;TLS;1990;1,904,895,662,540,400;17,366,603,340,885,200;16,428,046,358,200,000;7,534,031,409,480,470
Timor;TLS;1991;18,543,409,940,495,100;1,686,051,830,863,880;16,429,038,220,818,400;7,580,162,489,617,730
Timor;TLS;1992;18,074,948,811,657,700;16,380,608,810,355,500;165,375,945,728,605;7,637,056,459,728,720
Timor;TLS;1993;17,600,510,047,312,600;15,910,296,182,855,500;1,649,182,436,082,720;7,689,551,593,150,080
Timor;TLS;1994;1,708,659,078,779,950;15,401,931,645,142,300;1,643,088,287,973,840;7,733,720,041,505,930
Timor;TLS;1995;16,594,037,697,832,300;14,938,100,469,217,900;16,139,831,209,135,800;776,003,043,057,749
Timor;TLS;1996;15,975,159,603,756,500;14,301,659,083,002,000;1,631,438,899,071,060;7,719,996,497,836,120
Timor;TLS;1997;15,343,451,505,561,100;13,696,483,517,099,900;16,049,931,545,367,300;7,669,874,600,213,360
Timor;TLS;1998;14,821,444,980,223,000;1,317,625,433,295,070;16,028,604,546,517,400;7,680,383,259,998,170
Timor;TLS;1999;14,556,467,153,609,900;1,296,861,230,130,690;1,545,211,356,908,420;7,763,765,515,741,180
Timor;TLS;2000;14,196,312,301,127,700;12,640,081,242,985,600;15,130,652,102,029,900;7,850,882,480,806,510
Timor;TLS;2001;13,671,795,787,439,400;12,133,446,834,172,200;14,944,293,967,371,800;7,938,498,726,649,680
Timor;TLS;2002;1,326,480,977,348,260;11,719,381,695,470,500;15,003,170,714,864,600;8,106,856,560,737,730
Timor;TLS;2003;12,973,723,352,946,600;11,394,536,625,935,900;1,532,196,804,693,870;836,170,822,812,187
Timor;TLS;2004;12,651,467,326,358,800;11,024,639,952,458,000;15,777,305,847,679,100;8,622,661,709,804,980
Timor;TLS;2005;12,206,598,844,993,100;10,541,554,262,387,100;16,138,494,603,990,100;8,879,182,479,225,970
Timor;TLS;2006;11,662,290,355,454,200;9,941,407,206,619,130;16,672,281,429,772,200;9,176,557,818,360,400
Timor;TLS;2007;11,259,281,025,805,500;945,910,347,487,273;174,352,794,601,582;9,544,947,103,043,820
Timor;TLS;2008;10,872,735,895,687,300;9,012,565,933,246,780;18,003,464,930,263,400;9,961,955,219,628,900
Timor;TLS;2009;10,616,316,040,848,200;8,735,108,066,032,930;1,817,797,595,150,180;1,049,481,864,470,180
Timor;TLS;2010;10,385,933,112,982,400;8,466,002,884,386,820;18,521,901,346,213,900;11,110,559,361,514,500
Timor;TLS;2011;10,185,858,095,087,500;81,937,630,156,525;191,937,925,104,255;11,826,348,084,320,600
Timor;TLS;2012;10,012,809,301,269,100;8,052,893,338,350,980;1,881,060,313,263,510;1,270,132,591,325,800
Timor;TLS;2013;9,932,242,592,299,300;795,156,167,763,187;1,894,626,869,524,590;13,760,547,821,277,000
Timor;TLS;2014;9,905,331,238,221,380;7,978,163,421,743,070;18,328,834,866,589,900;14,959,198,542,712,200
Timor;TLS;2015;9,866,891,364,909,350;7,887,969,427,498,990;1,876,747,911,218,980;16,142,951,607,681,300
Timor;TLS;2016;9,808,025,266,153,090;7,845,134,361,122,680;18,522,374,455,881,500;17,404,468,202,581,500
Timor;TLS;2017;9,766,245,515,616,580;7,841,731,941,245,540;18,039,690,526,757,200;18,883,411,551,526,700
Togo;TGO;1990;1,626,826,422,532,030;1,402,648,765,748,020;21,050,450,273,189,300;2,655,171,021,733,890
Togo;TGO;1991;1,612,842,096,971,840;13,842,169,844,446,400;215,120,575,225,279;26,081,047,070,203,500
Togo;TGO;1992;16,000,067,037,361,000;1,367,394,901,516,250;21,932,609,482,358,000;25,533,523,529,078
Togo;TGO;1993;15,998,300,474,175,500;13,641,056,405,360,900;22,264,007,175,844,900;2,501,867,461,842,010
Togo;TGO;1994;15,990,263,954,557,700;1,363,113,343,138,320;2,231,583,483,748,310;2,434,876,108,258,800
Togo;TGO;1995;15,829,712,398,806,000;13,452,498,766,067,600;22,536,410,139,941,600;2,344,886,113,761,010
Togo;TGO;1996;15,777,806,237,635,400;1,336,426,181,570,100;22,938,144,125,432,800;22,678,469,543,479
Togo;TGO;1997;1,573,835,570,429,380;13,250,727,873,582,300;23,709,360,631,140,800;2,197,972,368,415,010
Togo;TGO;1998;1,576,785,659,360,270;1,326,880,377,402,710;23,850,223,323,576,200;2,142,331,117,403,510
Togo;TGO;1999;154,253,040,775,858;12,920,507,216,983,200;23,931,169,163,891,500;2,087,109,444,466,430
Togo;TGO;2000;1,529,047,544,094,290;1,282,181,834,195,860;2,357,000,756,527,420;20,829,716,429,272,900
Togo;TGO;2001;1,518,608,665,439,910;12,712,973,444,759,500;236,022,943,834,586;2,100,525,889,156,770
Togo;TGO;2002;1,508,660,917,010,790;12,668,238,393,809,300;23,040,778,588,519,700;2,117,857,588,839,120
Togo;TGO;2003;15,028,267,622,230,200;12,693,411,347,428,100;22,178,867,579,687,900;21,599,078,737,139,700
Togo;TGO;2004;14,621,652,153,550,700;1,239,466,537,298,310;21,095,885,372,491,800;2,154,335,861,623,800
